Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO Region
China,26.8154,106.8748,5/10/2020,147,2,145,0,Western Pacific
China,19.1959,109.7453,5/10/2020,168,6,162,0,Western Pacific
China,39.549,116.1306,5/10/2020,328,6,0,322,Western Pacific
China,47.862,127.7615,5/10/2020,945,13,904,28,Western Pacific
China,37.8957,114.9042,5/10/2020,1276,22,0,1254,Western Pacific
China,22.3,114.2,5/10/2020,1047,4,982,61,Western Pacific
China,30.9756,112.2707,5/10/2020,68134,4512,63616,6,Western Pacific
China,27.6104,111.7088,5/10/2020,1019,4,1015,0,Western Pacific
China,44.0935,113.9448,5/10/2020,208,1,187,20,Western Pacific
China,32.9711,119.455,5/10/2020,653,0,653,0,Western Pacific
China,27.614,115.7221,5/10/2020,937,1,936,0,Western Pacific
China,43.6661,126.1923,5/10/2020,127,1,105,21,Western Pacific
China,41.2956,122.6085,5/10/2020,147,2,144,1,Western Pacific
China,22.1667,113.55,5/10/2020,45,0,41,4,Western Pacific
China,37.2692,106.1655,5/10/2020,75,0,75,0,Western Pacific
China,35.7452,95.9956,5/10/2020,18,0,18,0,Western Pacific
China,35.1917,108.8701,5/10/2020,308,3,294,11,Western Pacific
China,36.3427,118.1498,5/10/2020,788,7,777,4,Western Pacific
China,31.202,121.4491,5/10/2020,659,7,627,25,Western Pacific
China,37.5777,112.2922,5/10/2020,198,0,197,1,Western Pacific
China,30.6171,102.7103,5/10/2020,561,3,558,0,Western Pacific
China,39.3054,117.323,5/10/2020,191,3,186,2,Western Pacific
China,31.6927,88.0924,5/10/2020,1,0,1,0,Western Pacific
China,41.1129,85.2401,5/10/2020,76,3,73,0,Western Pacific
China,24.974,101.487,5/10/2020,185,2,183,0,Western Pacific
China,29.1832,120.0934,5/10/2020,1268,1,1267,0,Western Pacific
Colombia,4.5709,-74.2973,5/10/2020,11063,463,2705,7895,Americas
Costa Rica,9.7489,-83.7534,5/10/2020,792,7,501,284,Americas
Egypt,26.820553,30.802498,5/10/2020,9400,525,2075,6800,Eastern Mediterranean
France,3.9339,-53.1258,5/10/2020,144,1,122,21,Europe
France,-17.6797,149.4068,5/10/2020,60,0,56,4,Europe
France,16.265,-61.551,5/10/2020,154,13,104,37,Europe
France,-12.8275,45.166244,5/10/2020,1023,11,492,520,Europe
France,-20.904305,165.618042,5/10/2020,18,0,18,0,Europe
France,-21.1151,55.5364,5/10/2020,436,0,354,82,Europe
France,17.9,-62.8333,5/10/2020,6,0,6,0,Europe
France,18.0708,-63.0501,5/10/2020,39,3,30,6,Europe
France,14.6415,-61.0242,5/10/2020,186,14,83,89,Europe
France,46.2276,2.2137,5/10/2020,175027,26341,55062,93624,Europe
Germany,51.165691,10.451526,5/10/2020,171879,7569,144400,19910,Europe
Guatemala,15.7835,-90.2308,5/10/2020,1052,26,110,916,Americas
Hungary,47.1625,19.5033,5/10/2020,3263,413,933,1917,Europe
India,20.593684,78.96288,5/10/2020,67161,2212,20969,43980,South-East Asia
Japan,36.204824,138.252924,5/10/2020,15824,666,8127,7031,Western Pacific
South Korea,35.907757,127.766922,5/10/2020,10909,256,9632,1021,Western Pacific
Mexico,23.6345,-102.5528,5/10/2020,35022,3465,21824,9733,Americas
New Zealand,-40.9006,174.886,5/10/2020,1497,21,1386,90,Western Pacific
Norway,60.472,8.4689,5/10/2020,8105,219,32,7854,Europe
Peru,-9.19,-75.0152,5/10/2020,67307,1889,21349,44069,Americas
Philippines,12.879721,121.774017,5/10/2020,10794,719,1924,8151,Western Pacific
Portugal,39.3999,-8.2245,5/10/2020,27581,1135,2549,23897,Europe
Spain,40.463667,-3.74922,5/10/2020,224350,26621,136166,61563,Europe
United Kingdom,32.3078,-64.7505,5/10/2020,118,7,64,47,Europe
United Kingdom,19.3133,-81.2546,5/10/2020,81,1,41,39,Europe
United Kingdom,49.3723,-2.3644,5/10/2020,545,41,447,57,Europe
United Kingdom,36.1408,-5.3536,5/10/2020,146,0,143,3,Europe
United Kingdom,54.2361,-4.5481,5/10/2020,330,23,271,36,Europe
United Kingdom,16.742498,-62.187366,5/10/2020,11,1,8,2,Europe
United Kingdom,55.3781,-3.436,5/10/2020,210645,31879,0,178766,Europe
US,40,-100,5/10/2020,1334084,80855,216169,1037060,Americas
Canada,64.8255,-124.8457,5/10/2020,5,0,0,5,Americas
Canada,64.2823,-135,5/10/2020,11,0,0,11,Americas
United Kingdom,18.2206,-63.0686,5/10/2020,3,0,3,0,Europe
United Kingdom,18.4207,-64.64,5/10/2020,7,1,4,2,Europe
United Kingdom,21.694,-71.7979,5/10/2020,12,1,8,3,Europe
United Kingdom,-51.7963,-59.5236,5/10/2020,13,0,13,0,Europe
France,46.8852,-56.3159,5/10/2020,1,0,0,1,Europe
Argentina,-38.4161,-63.6167,5/11/2020,6278,314,1837,4127,Americas
Australia,-35.4735,149.0124,5/11/2020,107,3,104,0,Western Pacific
Australia,-33.8688,151.2093,5/11/2020,3053,44,2543,466,Western Pacific
Australia,-12.4634,130.8456,5/11/2020,29,0,27,2,Western Pacific
Australia,-27.4698,153.0251,5/11/2020,1051,6,1027,18,Western Pacific
Australia,-34.9285,138.6007,5/11/2020,439,4,434,1,Western Pacific
Australia,-42.8821,147.3272,5/11/2020,227,13,182,32,Western Pacific
Australia,-37.8136,144.9631,5/11/2020,1511,18,1360,133,Western Pacific
Australia,-31.9505,115.8605,5/11/2020,553,9,536,8,Western Pacific
Austria,47.5162,14.5501,5/11/2020,15882,620,14061,1201,Europe
Belgium,50.8333,4.469936,5/11/2020,53449,8707,13697,31045,Europe
Bolivia,-16.2902,-63.5887,5/11/2020,2831,122,299,2410,Americas
Brazil,-14.235,-51.9253,5/11/2020,169594,11653,67384,90557,Americas
Canada,53.9333,-116.5765,5/11/2020,6300,117,0,6183,Americas
Canada,53.7267,-127.6476,5/11/2020,2353,130,0,2223,Americas
Canada,53.7609,-98.8139,5/11/2020,289,7,0,282,Americas
Canada,46.5653,-66.4619,5/11/2020,120,0,0,120,Americas
Canada,53.1355,-57.6604,5/11/2020,261,3,0,258,Americas
Canada,44.682,-63.7443,5/11/2020,1019,48,0,971,Americas
Canada,51.2538,-85.3232,5/11/2020,21817,1788,0,20029,Americas
Canada,46.5107,-63.4168,5/11/2020,27,0,0,27,Americas
Canada,52.9399,-73.5491,5/11/2020,38480,3014,0,35466,Americas
Canada,52.9399,-106.4509,5/11/2020,568,7,0,561,Americas
Chile,-35.6751,-71.543,5/11/2020,35052,323,13605,21124,Americas
China,31.8257,117.2264,5/11/2020,991,6,985,0,Western Pacific
China,40.1824,116.4142,5/11/2020,593,9,571,13,Western Pacific
China,30.0572,107.874,5/11/2020,579,6,573,0,Western Pacific
China,26.0789,117.9874,5/11/2020,356,1,354,1,Western Pacific
China,35.7518,104.2861,5/11/2020,139,2,137,0,Western Pacific
China,23.3417,113.4244,5/11/2020,1589,8,1578,3,Western Pacific
China,23.8298,108.7881,5/11/2020,254,2,252,0,Western Pacific
China,26.8154,106.8748,5/11/2020,147,2,145,0,Western Pacific
China,19.1959,109.7453,5/11/2020,168,6,162,0,Western Pacific
China,39.549,116.1306,5/11/2020,328,6,0,322,Western Pacific
China,47.862,127.7615,5/11/2020,945,13,924,8,Western Pacific
China,37.8957,114.9042,5/11/2020,1276,22,0,1254,Western Pacific
China,22.3,114.2,5/11/2020,1047,4,985,58,Western Pacific
China,30.9756,112.2707,5/11/2020,68134,4512,63616,6,Western Pacific
China,27.6104,111.7088,5/11/2020,1019,4,1015,0,Western Pacific
China,44.0935,113.9448,5/11/2020,209,1,188,20,Western Pacific
China,32.9711,119.455,5/11/2020,653,0,653,0,Western Pacific
China,27.614,115.7221,5/11/2020,937,1,936,0,Western Pacific
China,43.6661,126.1923,5/11/2020,127,1,105,21,Western Pacific
China,41.2956,122.6085,5/11/2020,147,2,144,1,Western Pacific
China,22.1667,113.55,5/11/2020,45,0,42,3,Western Pacific
China,37.2692,106.1655,5/11/2020,75,0,75,0,Western Pacific
China,35.7452,95.9956,5/11/2020,18,0,18,0,Western Pacific
China,35.1917,108.8701,5/11/2020,308,3,296,9,Western Pacific
China,36.3427,118.1498,5/11/2020,788,7,777,4,Western Pacific
China,31.202,121.4491,5/11/2020,659,7,627,25,Western Pacific
China,37.5777,112.2922,5/11/2020,198,0,197,1,Western Pacific
China,30.6171,102.7103,5/11/2020,561,3,558,0,Western Pacific
China,39.3054,117.323,5/11/2020,191,3,186,2,Western Pacific
China,31.6927,88.0924,5/11/2020,1,0,1,0,Western Pacific
China,41.1129,85.2401,5/11/2020,76,3,73,0,Western Pacific
China,24.974,101.487,5/11/2020,185,2,183,0,Western Pacific
China,29.1832,120.0934,5/11/2020,1268,1,1267,0,Western Pacific
Colombia,4.5709,-74.2973,5/11/2020,11613,479,2825,8309,Americas
Costa Rica,9.7489,-83.7534,5/11/2020,801,7,517,277,Americas
Egypt,26.820553,30.802498,5/11/2020,9746,533,2172,7041,Eastern Mediterranean
France,3.9339,-53.1258,5/11/2020,144,1,122,21,Europe
France,-17.6797,149.4068,5/11/2020,60,0,56,4,Europe
France,16.265,-61.551,5/11/2020,154,13,104,37,Europe
France,-12.8275,45.166244,5/11/2020,1023,11,492,520,Europe
France,-20.904305,165.618042,5/11/2020,18,0,18,0,Europe
France,-21.1151,55.5364,5/11/2020,436,0,354,82,Europe
France,17.9,-62.8333,5/11/2020,6,0,6,0,Europe
France,18.0708,-63.0501,5/11/2020,39,3,30,6,Europe
France,14.6415,-61.0242,5/11/2020,187,14,83,90,Europe
France,46.2276,2.2137,5/11/2020,175479,26604,55569,93306,Europe
Germany,51.165691,10.451526,5/11/2020,172576,7661,145617,19298,Europe
Guatemala,15.7835,-90.2308,5/11/2020,1114,26,111,977,Americas
Hungary,47.1625,19.5033,5/11/2020,3284,421,958,1905,Europe
India,20.593684,78.96288,5/11/2020,70768,2294,22549,45925,South-East Asia
Japan,36.204824,138.252924,5/11/2020,15861,685,8293,6883,Western Pacific
South Korea,35.907757,127.766922,5/11/2020,10936,258,9670,1008,Western Pacific
Mexico,23.6345,-102.5528,5/11/2020,36327,3573,23100,9654,Americas
New Zealand,-40.9006,174.886,5/11/2020,1497,21,1398,78,Western Pacific
Norway,60.472,8.4689,5/11/2020,8132,224,32,7876,Europe
Peru,-9.19,-75.0152,5/11/2020,68822,1961,22406,44455,Americas
Philippines,12.879721,121.774017,5/11/2020,11086,726,1999,8361,Western Pacific
Portugal,39.3999,-8.2245,5/11/2020,27679,1144,2549,23986,Europe
Spain,40.463667,-3.74922,5/11/2020,227436,26744,137139,63553,Europe
United Kingdom,32.3078,-64.7505,5/11/2020,119,8,66,45,Europe
United Kingdom,19.3133,-81.2546,5/11/2020,84,1,47,36,Europe
United Kingdom,49.3723,-2.3644,5/11/2020,546,41,452,53,Europe
United Kingdom,36.1408,-5.3536,5/11/2020,147,0,143,4,Europe
United Kingdom,54.2361,-4.5481,5/11/2020,330,23,271,36,Europe
United Kingdom,16.742498,-62.187366,5/11/2020,11,1,8,2,Europe
United Kingdom,55.3781,-3.436,5/11/2020,214228,32090,0,182138,Europe
US,40,-100,5/11/2020,1352962,81868,232733,1038361,Americas
Canada,64.8255,-124.8457,5/11/2020,5,0,0,5,Americas
Canada,64.2823,-135,5/11/2020,11,0,0,11,Americas
United Kingdom,18.2206,-63.0686,5/11/2020,3,0,3,0,Europe
United Kingdom,18.4207,-64.64,5/11/2020,7,1,4,2,Europe
United Kingdom,21.694,-71.7979,5/11/2020,12,1,8,3,Europe
United Kingdom,-51.7963,-59.5236,5/11/2020,13,0,13,0,Europe
France,46.8852,-56.3159,5/11/2020,1,0,1,0,Europe
Argentina,-38.4161,-63.6167,5/12/2020,6563,319,1862,4382,Americas
Australia,-35.4735,149.0124,5/12/2020,107,3,104,0,Western Pacific
Australia,-33.8688,151.2093,5/12/2020,3059,45,2571,443,Western Pacific
Australia,-12.4634,130.8456,5/12/2020,29,0,27,2,Western Pacific
Australia,-27.4698,153.0251,5/12/2020,1052,6,1028,18,Western Pacific
Australia,-34.9285,138.6007,5/12/2020,439,4,434,1,Western Pacific
Australia,-42.8821,147.3272,5/12/2020,227,13,184,30,Western Pacific
Australia,-37.8136,144.9631,5/12/2020,1514,18,1385,111,Western Pacific
Australia,-31.9505,115.8605,5/12/2020,553,9,537,7,Western Pacific
Austria,47.5162,14.5501,5/12/2020,15961,623,14148,1190,Europe
Belgium,50.8333,4.469936,5/12/2020,53779,8761,13732,31286,Europe
Bolivia,-16.2902,-63.5887,5/12/2020,2964,128,313,2523,Americas
Brazil,-14.235,-51.9253,5/12/2020,178214,12461,72597,93156,Americas
Canada,53.9333,-116.5765,5/12/2020,6345,118,0,6227,Americas
Canada,53.7267,-127.6476,5/12/2020,2360,132,0,2228,Americas
Canada,53.7609,-98.8139,5/12/2020,290,7,0,283,Americas
Canada,46.5653,-66.4619,5/12/2020,120,0,0,120,Americas
Canada,53.1355,-57.6604,5/12/2020,261,3,0,258,Americas
Canada,44.682,-63.7443,5/12/2020,1020,48,0,972,Americas
Canada,51.2538,-85.3232,5/12/2020,22158,1852,0,20306,Americas
Canada,46.5107,-63.4168,5/12/2020,27,0,0,27,Americas
Canada,52.9399,-73.5491,5/12/2020,39235,3132,0,36103,Americas
Canada,52.9399,-106.4509,5/12/2020,573,7,0,566,Americas
Chile,-35.6751,-71.543,5/12/2020,36710,335,14125,22250,Americas
China,31.8257,117.2264,5/12/2020,991,6,985,0,Western Pacific
China,40.1824,116.4142,5/12/2020,593,9,573,11,Western Pacific
China,30.0572,107.874,5/12/2020,579,6,573,0,Western Pacific
China,26.0789,117.9874,5/12/2020,356,1,354,1,Western Pacific
China,35.7518,104.2861,5/12/2020,139,2,137,0,Western Pacific
China,23.3417,113.4244,5/12/2020,1589,8,1578,3,Western Pacific
China,23.8298,108.7881,5/12/2020,254,2,252,0,Western Pacific
China,26.8154,106.8748,5/12/2020,147,2,145,0,Western Pacific
China,19.1959,109.7453,5/12/2020,168,6,162,0,Western Pacific
China,39.549,116.1306,5/12/2020,328,6,0,322,Western Pacific
China,47.862,127.7615,5/12/2020,945,13,929,3,Western Pacific
China,37.8957,114.9042,5/12/2020,1276,22,0,1254,Western Pacific
China,22.3,114.2,5/12/2020,1047,4,991,52,Western Pacific
China,30.9756,112.2707,5/12/2020,68134,4512,63616,6,Western Pacific
China,27.6104,111.7088,5/12/2020,1019,4,1015,0,Western Pacific
China,44.0935,113.9448,5/12/2020,209,1,190,18,Western Pacific
China,32.9711,119.455,5/12/2020,653,0,653,0,Western Pacific
China,27.614,115.7221,5/12/2020,937,1,936,0,Western Pacific
China,43.6661,126.1923,5/12/2020,133,1,108,24,Western Pacific
China,41.2956,122.6085,5/12/2020,147,2,144,1,Western Pacific
China,22.1667,113.55,5/12/2020,45,0,42,3,Western Pacific
China,37.2692,106.1655,5/12/2020,75,0,75,0,Western Pacific
China,35.7452,95.9956,5/12/2020,18,0,18,0,Western Pacific
China,35.1917,108.8701,5/12/2020,308,3,297,8,Western Pacific
China,36.3427,118.1498,5/12/2020,788,7,777,4,Western Pacific
China,31.202,121.4491,5/12/2020,660,7,631,22,Western Pacific
China,37.5777,112.2922,5/12/2020,198,0,198,0,Western Pacific
China,30.6171,102.7103,5/12/2020,561,3,558,0,Western Pacific
China,39.3054,117.323,5/12/2020,191,3,186,2,Western Pacific
China,31.6927,88.0924,5/12/2020,1,0,1,0,Western Pacific
China,41.1129,85.2401,5/12/2020,76,3,73,0,Western Pacific
China,24.974,101.487,5/12/2020,185,2,183,0,Western Pacific
China,29.1832,120.0934,5/12/2020,1268,1,1267,0,Western Pacific
Colombia,4.5709,-74.2973,5/12/2020,12272,493,2971,8808,Americas
Costa Rica,9.7489,-83.7534,5/12/2020,804,7,520,277,Americas
Egypt,26.820553,30.802498,5/12/2020,10093,544,2326,7223,Eastern Mediterranean
France,3.9339,-53.1258,5/12/2020,144,1,122,21,Europe
France,-17.6797,149.4068,5/12/2020,60,0,58,2,Europe
France,16.265,-61.551,5/12/2020,155,13,109,33,Europe
France,-12.8275,45.166244,5/12/2020,1095,12,492,591,Europe
France,-20.904305,165.618042,5/12/2020,18,0,18,0,Europe
France,-21.1151,55.5364,5/12/2020,437,0,354,83,Europe
France,17.9,-62.8333,5/12/2020,6,0,6,0,Europe
France,18.0708,-63.0501,5/12/2020,39,3,30,6,Europe
France,14.6415,-61.0242,5/12/2020,187,14,91,82,Europe
France,46.2276,2.2137,5/12/2020,176207,26951,56617,92639,Europe
Germany,51.165691,10.451526,5/12/2020,173171,7738,147200,18233,Europe
Guatemala,15.7835,-90.2308,5/12/2020,1199,27,120,1052,Americas
Hungary,47.1625,19.5033,5/12/2020,3313,425,1007,1881,Europe
India,20.593684,78.96288,5/12/2020,74292,2415,24420,47457,South-East Asia
Japan,36.204824,138.252924,5/12/2020,15948,707,8531,6710,Western Pacific
South Korea,35.907757,127.766922,5/12/2020,10962,259,9695,1008,Western Pacific
Mexico,23.6345,-102.5528,5/12/2020,38324,3926,25935,8463,Americas
New Zealand,-40.9006,174.886,5/12/2020,1497,21,1402,74,Western Pacific
Norway,60.472,8.4689,5/12/2020,8157,228,32,7897,Europe
Peru,-9.19,-75.0152,5/12/2020,72059,2057,23324,46678,Americas
Philippines,12.879721,121.774017,5/12/2020,11350,751,2106,8493,Western Pacific
Portugal,39.3999,-8.2245,5/12/2020,27913,1163,3013,23737,Europe
Spain,40.463667,-3.74922,5/12/2020,228030,26920,138980,62130,Europe
United Kingdom,32.3078,-64.7505,5/12/2020,121,8,66,47,Europe
United Kingdom,19.3133,-81.2546,5/12/2020,85,1,50,34,Europe
United Kingdom,49.3723,-2.3644,5/12/2020,547,42,455,50,Europe
United Kingdom,36.1408,-5.3536,5/12/2020,148,0,144,4,Europe
United Kingdom,54.2361,-4.5481,5/12/2020,331,23,272,36,Europe
United Kingdom,16.742498,-62.187366,5/12/2020,11,1,8,2,Europe
United Kingdom,55.3781,-3.436,5/12/2020,217617,32720,0,184897,Europe
US,40,-100,5/12/2020,1375152,83483,230287,1061382,Americas
Canada,64.8255,-124.8457,5/12/2020,5,0,0,5,Americas
Canada,64.2823,-135,5/12/2020,11,0,0,11,Americas
United Kingdom,18.2206,-63.0686,5/12/2020,3,0,3,0,Europe
United Kingdom,18.4207,-64.64,5/12/2020,7,1,4,2,Europe
United Kingdom,21.694,-71.7979,5/12/2020,12,1,8,3,Europe
United Kingdom,-51.7963,-59.5236,5/12/2020,13,0,13,0,Europe
France,46.8852,-56.3159,5/12/2020,1,0,1,0,Europe
Argentina,-38.4161,-63.6167,5/13/2020,6879,329,2266,4284,Americas
Australia,-35.4735,149.0124,5/13/2020,107,3,104,0,Western Pacific
Australia,-33.8688,151.2093,5/13/2020,3063,45,2595,423,Western Pacific
Australia,-12.4634,130.8456,5/13/2020,29,0,27,2,Western Pacific
Australia,-27.4698,153.0251,5/13/2020,1051,6,1030,15,Western Pacific
Australia,-34.9285,138.6007,5/13/2020,439,4,434,1,Western Pacific
Australia,-42.8821,147.3272,5/13/2020,227,13,184,30,Western Pacific
Australia,-37.8136,144.9631,5/13/2020,1521,18,1385,118,Western Pacific
Australia,-31.9505,115.8605,5/13/2020,552,9,538,5,Western Pacific
Austria,47.5162,14.5501,5/13/2020,15997,624,14304,1069,Europe
Belgium,50.8333,4.469936,5/13/2020,53981,8843,13937,31201,Europe
Bolivia,-16.2902,-63.5887,5/13/2020,3148,142,339,2667,Americas
Brazil,-14.235,-51.9253,5/13/2020,190137,13240,78424,98473,Americas
Canada,53.9333,-116.5765,5/13/2020,6407,120,0,6287,Americas
Canada,53.7267,-127.6476,5/13/2020,2376,132,0,2244,Americas
Canada,53.7609,-98.8139,5/13/2020,290,7,0,283,Americas
Canada,46.5653,-66.4619,5/13/2020,120,0,0,120,Americas
Canada,53.1355,-57.6604,5/13/2020,261,3,0,258,Americas
Canada,44.682,-63.7443,5/13/2020,1024,51,0,973,Americas
Canada,51.2538,-85.3232,5/13/2020,22516,1883,0,20633,Americas
Canada,46.5107,-63.4168,5/13/2020,27,0,0,27,Americas
Canada,52.9399,-73.5491,5/13/2020,39940,3221,0,36719,Americas
Canada,52.9399,-106.4509,5/13/2020,577,7,0,570,Americas
Chile,-35.6751,-71.543,5/13/2020,39370,346,14865,24159,Americas
China,31.8257,117.2264,5/13/2020,991,6,985,0,Western Pacific
China,40.1824,116.4142,5/13/2020,593,9,574,10,Western Pacific
China,30.0572,107.874,5/13/2020,579,6,573,0,Western Pacific
China,26.0789,117.9874,5/13/2020,356,1,354,1,Western Pacific
China,35.7518,104.2861,5/13/2020,139,2,137,0,Western Pacific
China,23.3417,113.4244,5/13/2020,1589,8,1579,2,Western Pacific
China,23.8298,108.7881,5/13/2020,254,2,252,0,Western Pacific
China,26.8154,106.8748,5/13/2020,147,2,145,0,Western Pacific
China,19.1959,109.7453,5/13/2020,168,6,162,0,Western Pacific
China,39.549,116.1306,5/13/2020,328,6,0,322,Western Pacific
China,47.862,127.7615,5/13/2020,945,13,930,2,Western Pacific
China,37.8957,114.9042,5/13/2020,1276,22,0,1254,Western Pacific
China,22.3,114.2,5/13/2020,1050,4,1008,38,Western Pacific
China,30.9756,112.2707,5/13/2020,68134,4512,63616,6,Western Pacific
China,27.6104,111.7088,5/13/2020,1019,4,1015,0,Western Pacific
China,44.0935,113.9448,5/13/2020,209,1,190,18,Western Pacific
China,32.9711,119.455,5/13/2020,653,0,653,0,Western Pacific
China,27.614,115.7221,5/13/2020,937,1,936,0,Western Pacific
China,43.6661,126.1923,5/13/2020,134,1,108,25,Western Pacific
China,41.2956,122.6085,5/13/2020,149,2,144,3,Western Pacific
China,22.1667,113.55,5/13/2020,45,0,43,2,Western Pacific
China,37.2692,106.1655,5/13/2020,75,0,75,0,Western Pacific
China,35.7452,95.9956,5/13/2020,18,0,18,0,Western Pacific
China,35.1917,108.8701,5/13/2020,308,3,297,8,Western Pacific
China,36.3427,118.1498,5/13/2020,788,7,777,4,Western Pacific
China,31.202,121.4491,5/13/2020,660,7,633,20,Western Pacific
China,37.5777,112.2922,5/13/2020,198,0,198,0,Western Pacific
China,30.6171,102.7103,5/13/2020,561,3,558,0,Western Pacific
China,39.3054,117.323,5/13/2020,191,3,187,1,Western Pacific
China,31.6927,88.0924,5/13/2020,1,0,1,0,Western Pacific
China,41.1129,85.2401,5/13/2020,76,3,73,0,Western Pacific
China,24.974,101.487,5/13/2020,185,2,183,0,Western Pacific
China,29.1832,120.0934,5/13/2020,1268,1,1267,0,Western Pacific
Colombia,4.5709,-74.2973,5/13/2020,12930,509,3133,9288,Americas
Costa Rica,9.7489,-83.7534,5/13/2020,815,8,527,280,Americas
Egypt,26.820553,30.802498,5/13/2020,10431,556,2486,7389,Eastern Mediterranean
France,3.9339,-53.1258,5/13/2020,153,1,124,28,Europe
France,-17.6797,149.4068,5/13/2020,60,0,58,2,Europe
France,16.265,-61.551,5/13/2020,155,13,109,33,Europe
France,-12.8275,45.166244,5/13/2020,1143,14,627,502,Europe
France,-20.904305,165.618042,5/13/2020,18,0,18,0,Europe
France,-21.1151,55.5364,5/13/2020,439,0,354,85,Europe
France,17.9,-62.8333,5/13/2020,6,0,6,0,Europe
France,18.0708,-63.0501,5/13/2020,39,3,30,6,Europe
France,14.6415,-61.0242,5/13/2020,189,14,91,84,Europe
France,46.2276,2.2137,5/13/2020,175981,27032,57368,91581,Europe
Germany,51.165691,10.451526,5/13/2020,174098,7861,148700,17537,Europe
Guatemala,15.7835,-90.2308,5/13/2020,1342,29,121,1192,Americas
Hungary,47.1625,19.5033,5/13/2020,3341,430,1102,1809,Europe
India,20.593684,78.96288,5/13/2020,78055,2551,26400,49104,South-East Asia
Japan,36.204824,138.252924,5/13/2020,15998,726,8920,6352,Western Pacific
South Korea,35.907757,127.766922,5/13/2020,10991,260,9762,969,Western Pacific
Mexico,23.6345,-102.5528,5/13/2020,40186,4220,26990,8976,Americas
New Zealand,-40.9006,174.886,5/13/2020,1497,21,1411,65,Western Pacific
Norway,60.472,8.4689,5/13/2020,8175,229,32,7914,Europe
Peru,-9.19,-75.0152,5/13/2020,76306,2169,24324,49813,Americas
Philippines,12.879721,121.774017,5/13/2020,11618,772,2251,8595,Western Pacific
Portugal,39.3999,-8.2245,5/13/2020,28132,1175,3182,23775,Europe
Spain,40.463667,-3.74922,5/13/2020,228691,27104,140823,60764,Europe
United Kingdom,32.3078,-64.7505,5/13/2020,121,8,66,47,Europe
United Kingdom,19.3133,-81.2546,5/13/2020,86,1,54,31,Europe
United Kingdom,49.3723,-2.3644,5/13/2020,548,43,456,49,Europe
United Kingdom,36.1408,-5.3536,5/13/2020,147,0,144,3,Europe
United Kingdom,54.2361,-4.5481,5/13/2020,332,23,274,35,Europe
United Kingdom,16.742498,-62.187366,5/13/2020,11,1,8,2,Europe
United Kingdom,55.3781,-3.436,5/13/2020,220915,33216,0,187699,Europe
US,40,-100,5/13/2020,1396110,85234,243430,1067446,Americas
Canada,64.8255,-124.8457,5/13/2020,5,0,0,5,Americas
Canada,64.2823,-135,5/13/2020,11,0,0,11,Americas
United Kingdom,18.2206,-63.0686,5/13/2020,3,0,3,0,Europe
United Kingdom,18.4207,-64.64,5/13/2020,7,1,4,2,Europe
United Kingdom,21.694,-71.7979,5/13/2020,12,1,10,1,Europe
United Kingdom,-51.7963,-59.5236,5/13/2020,13,0,13,0,Europe
France,46.8852,-56.3159,5/13/2020,1,0,1,0,Europe
Argentina,-38.4161,-63.6167,5/14/2020,7134,353,2385,4396,Americas
Australia,-35.4735,149.0124,5/14/2020,107,3,104,0,Western Pacific
Australia,-33.8688,151.2093,5/14/2020,3071,45,2605,421,Western Pacific
Australia,-12.4634,130.8456,5/14/2020,29,0,27,2,Western Pacific
Australia,-27.4698,153.0251,5/14/2020,1054,6,1031,17,Western Pacific
Australia,-34.9285,138.6007,5/14/2020,439,4,434,1,Western Pacific
Australia,-42.8821,147.3272,5/14/2020,227,13,188,26,Western Pacific
Australia,-37.8136,144.9631,5/14/2020,1540,18,1407,115,Western Pacific
Australia,-31.9505,115.8605,5/14/2020,552,9,538,5,Western Pacific
Austria,47.5162,14.5501,5/14/2020,16058,626,14405,1027,Europe
Belgium,50.8333,4.469936,5/14/2020,54288,8903,14111,31274,Europe
Bolivia,-16.2902,-63.5887,5/14/2020,3372,152,356,2864,Americas
Brazil,-14.235,-51.9253,5/14/2020,203165,13999,79479,109687,Americas
Canada,53.9333,-116.5765,5/14/2020,6457,121,0,6336,Americas
Canada,53.7267,-127.6476,5/14/2020,2392,135,0,2257,Americas
Canada,53.7609,-98.8139,5/14/2020,289,7,0,282,Americas
Canada,46.5653,-66.4619,5/14/2020,120,0,0,120,Americas
Canada,53.1355,-57.6604,5/14/2020,261,3,0,258,Americas
Canada,44.682,-63.7443,5/14/2020,1026,51,0,975,Americas
Canada,51.2538,-85.3232,5/14/2020,22865,1915,0,20950,Americas
Canada,46.5107,-63.4168,5/14/2020,27,0,0,27,Americas
Canada,52.9399,-73.5491,5/14/2020,40732,3352,0,37380,Americas
Canada,52.9399,-106.4509,5/14/2020,582,7,0,575,Americas
Chile,-35.6751,-71.543,5/14/2020,42029,368,15655,26006,Americas
China,31.8257,117.2264,5/14/2020,991,6,985,0,Western Pacific
China,40.1824,116.4142,5/14/2020,593,9,574,10,Western Pacific
China,30.0572,107.874,5/14/2020,579,6,573,0,Western Pacific
China,26.0789,117.9874,5/14/2020,356,1,355,0,Western Pacific
China,35.7518,104.2861,5/14/2020,139,2,137,0,Western Pacific
China,23.3417,113.4244,5/14/2020,1589,8,1579,2,Western Pacific
China,23.8298,108.7881,5/14/2020,254,2,252,0,Western Pacific
China,26.8154,106.8748,5/14/2020,147,2,145,0,Western Pacific
